user	url	gpa	Semester	Year	degree	acceptance	university	majors	G	T	top
Lisepher	http://www.1point3acres.com/bbs/thread-31124-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE	1390	104	15/211
ZXZ085	http://www.1point3acres.com/bbs/thread-30791-1-1.html	3.0	Fall	2012.0	PhD	AD	University of Michigan	EE	630/780.3.0	98	30/211
3.58610861E8	http://www.1point3acres.com/bbs/thread-31058-1-1.html		Fall	2012.0	PhD	Rej	University of Michigan	EE			15/211
eastflag	http://www.1point3acres.com/bbs/thread-31015-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	CS			
endless	http://www.1point3acres.com/bbs/thread-30962-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	CS			
searea	http://www.1point3acres.com/bbs/thread-29941-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			30/211
cloud1989	http://www.1point3acres.com/bbs/thread-30950-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	CS, cs, ucla,cs			
????	http://www.1point3acres.com/bbs/thread-30963-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	CS			
fansonic	http://www.1point3acres.com/bbs/thread-30758-1-1.html		Fall	2012.0	PhD	Rej	University of Michigan	EE			
hoter2363423	http://www.1point3acres.com/bbs/thread-28924-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			15/211
sbbisabel	http://www.1point3acres.com/bbs/thread-29970-1-1.html	8.6	Fall	2012.0	MS	AD	University of Michigan	CS, CSE	1390+4.5	105	30/211
xmanswer	http://www.1point3acres.com/bbs/thread-30387-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			
negz	http://www.1point3acres.com/bbs/thread-30347-1-1.html	3.4	Fall	2012.0	MS	Rej	University of Michigan	EE			
????	http://www.1point3acres.com/bbs/thread-30241-1-1.html		Fall	2012.0	PhD	AD	University of Michigan	EE		90+	15/211
stlong0521	http://www.1point3acres.com/bbs/thread-30087-1-1.html		Fall	2012.0	PhD	Rej	University of Michigan	EE			
stonetao	http://www.1point3acres.com/bbs/thread-29500-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE			30/211
ytsr	http://www.1point3acres.com/bbs/thread-30074-1-1.html		Spring	2012.0	PhD	Rej	University of Michigan	EE			
ilstxfe	http://www.1point3acres.com/bbs/thread-29846-1-1.html	4.0	Fall	2012.0	MS	AD	University of Michigan	CS			
ghylxdw	http://www.1point3acres.com/bbs/thread-29872-1-1.html		Fall	2012.0	MS	AD	University of Michigan	CS			
??roy	http://www.1point3acres.com/bbs/thread-29762-1-1.html		Fall	2012.0	MS	AD	University of Michigan	CivilEng, MEM, duke  construction management,  UIUC  architecture-engineering-construction-management, CMU  construction management	530+800	98?22+29?	15/211
?????	http://www.1point3acres.com/bbs/thread-29628-1-1.html	3.2	Fall	2012.0	PhD	Rej	University of Michigan	EE	1303.5	100+	30/211
skypia	http://www.1point3acres.com/bbs/thread-29468-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE			
Emmon1990	http://www.1point3acres.com/bbs/thread-28383-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			
cy105212393	http://www.1point3acres.com/bbs/thread-29489-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			
niurui397	http://www.1point3acres.com/bbs/thread-28790-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE			
lifanscut	http://www.1point3acres.com/bbs/thread-26695-1-1.html	3.4	Fall	2012.0	MS	Rej	University of Michigan	Stat/Biostat	?G 159+169+4.5 GMAT 760+4	111 (S26)	15/211
wewillwinwin	http://www.1point3acres.com/bbs/thread-28382-1-1.html	1.1	Fall	2012.0	MS	AD	University of Michigan	EE			
wuhao1117	http://www.1point3acres.com/bbs/thread-28948-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE			
michellevmp	http://www.1point3acres.com/bbs/thread-28534-1-1.html		Fall	2012.0	MS	AD	University of Michigan	MFE/Fin/FinMath			
???	http://www.1point3acres.com/bbs/thread-28824-1-1.html	0.5	Fall	2012.0	MS	Rej	University of Michigan	EE	520+800+3.5	101?S20?	30/211
yawenchina	http://www.1point3acres.com/bbs/thread-28939-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE, , bu, neu, duke, wpi, tamu			
????	http://www.1point3acres.com/bbs/thread-28701-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			
vincentvict	http://www.1point3acres.com/bbs/thread-28934-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			15/211
adiggo	http://www.1point3acres.com/bbs/thread-28691-1-1.html	3.3	Fall	2012.0	MS	Rej	University of Michigan	EE			
yuosu	http://www.1point3acres.com/bbs/thread-28921-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			
unfeeling	http://www.1point3acres.com/bbs/thread-28870-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE			
????	http://www.1point3acres.com/bbs/thread-28869-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE			
fifatiancai	http://www.1point3acres.com/bbs/thread-28703-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	IEOR			
JingF	http://www.1point3acres.com/bbs/thread-28823-1-1.html		Fall	2012.0			University of Michigan	EE			
iarsenal	http://www.1point3acres.com/bbs/thread-28751-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			
fengwu19892012	http://www.1point3acres.com/bbs/thread-28712-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	IEOR			
iloveuuuu	http://www.1point3acres.com/bbs/thread-28664-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE			
??yaya	http://www.1point3acres.com/bbs/thread-28406-1-1.html	3.8	Fall	2012.0	MS	WaitingList	University of Michigan	MFE/Fin/FinMath	1460	106	30/211
lynns	http://www.1point3acres.com/bbs/thread-28566-1-1.html	3.4	Fall	2012.0	MS	AD	University of Michigan	EE			
yanhewuye	http://www.1point3acres.com/bbs/thread-28541-1-1.html		Fall	2012.0	PhD	AD	University of Michigan	EE	1543	106?S22?	30/211
????	http://www.1point3acres.com/bbs/thread-28301-1-1.html		Fall	2012.0	MS	AD	University of Michigan	CivilEng			15/211
Linyes12	http://www.1point3acres.com/bbs/thread-28463-1-1.html		Fall	2012.0	MS	Rej	University of Michigan	EE			15/211
wrshorse	http://www.1point3acres.com/bbs/thread-28411-1-1.html		Fall	2012.0	MS	WaitingList	University of Michigan	MFE/Fin/FinMath			
ppurpple	http://www.1point3acres.com/bbs/thread-115238-1-1.html		Fall	2015.0	PhD	Rej	University of Michigan	Stat/Biostat			
monelle	http://www.1point3acres.com/bbs/thread-115028-1-1.html	3.5	Fall	2015.0	MS	AD	University of Michigan	Stat/Biostat			
jyh0082007	http://www.1point3acres.com/bbs/thread-49876-1-1.html	3.5	Fall	2013.0	PhD	Offer	University of Michigan	CS, CS			
hzxerh	http://www.1point3acres.com/bbs/thread-110823-1-1.html		Spring	2015.0	MS	AD	University of Michigan	IEOR			
hagexu	http://www.1point3acres.com/bbs/thread-108217-1-1.html		Spring	2015.0	MS	Rej	University of Michigan	ME			
wyh11	http://www.1point3acres.com/bbs/thread-29891-1-1.html		Fall	2012.0	MS	AD	University of Michigan	CS			30/211
veronicashow	http://www.1point3acres.com/bbs/thread-92778-1-1.html	3.4	Fall	2014.0	MS	AD	University of Michigan	BME			
vincentchu	http://www.1point3acres.com/bbs/thread-96508-1-1.html	2.6	Fall	2014.0	MS	AD	University of Michigan	CS			
???????	http://www.1point3acres.com/bbs/thread-89039-1-1.html		Fall	2014.0	PhD	AD	University of Michigan	EE, EE:S	311+3.0	108(27)	30/211
Beverly_	http://www.1point3acres.com/bbs/thread-83826-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	Stat/Biostat			
huangxiaofao	http://www.1point3acres.com/bbs/thread-95911-1-1.html		Fall	2014.0	MS	AD	University of Michigan	CE			
?????	http://www.1point3acres.com/bbs/thread-93564-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	Other, AE			
cathy???	http://www.1point3acres.com/bbs/thread-95360-1-1.html	7.9	Fall	2014.0	MS	AD	University of Michigan	Stat/Biostat, Stat	318	99	15/211
philovita	http://www.1point3acres.com/bbs/thread-95520-1-1.html		Fall	2014.0			University of Michigan	Other, AE			
hufm92	http://www.1point3acres.com/bbs/thread-95259-1-1.html		Fall	2014.0	PhD	Offer	University of Michigan	ME			
sjtumelb	http://www.1point3acres.com/bbs/thread-94745-1-1.html		Fall	2014.0	PhD	Offer	University of Michigan	ME			
helloferry	http://www.1point3acres.com/bbs/thread-95047-1-1.html		Fall	2014.0			University of Michigan	Stat/Biostat			
housy	http://www.1point3acres.com/bbs/thread-94732-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	CE			
heaven??	http://www.1point3acres.com/bbs/thread-94977-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	Stat/Biostat			
???1905	http://www.1point3acres.com/bbs/thread-95026-1-1.html	4.3	Fall	2014.0	MS	Rej	University of Michigan	Stat/Biostat	156+165+3.0	29/30/27/23	15/211
????	http://www.1point3acres.com/bbs/thread-95024-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	Stat/Biostat			15/211
vogue	http://www.1point3acres.com/bbs/thread-95011-1-1.html	3.4	Fall	2014.0	MS	Rej	University of Michigan	Stat/Biostat	158+168+3		15/211
shmj1992	http://www.1point3acres.com/bbs/thread-94995-1-1.html		Fall	2014.0	MS	AD	University of Michigan	Other			
sjtuLYK	http://www.1point3acres.com/bbs/thread-94921-1-1.html		Fall	2014.0	MS	AD	University of Michigan	CS, CSE			
Bridget	http://www.1point3acres.com/bbs/thread-84130-1-1.html	0.3	Fall	2014.0	MS	AD	University of Michigan	Stat/Biostat			
lonelyowl	http://www.1point3acres.com/bbs/thread-90842-1-1.html		Fall	2014.0	MS	Offer	University of Michigan	Other, Actuarial			
epochou	http://www.1point3acres.com/bbs/thread-94273-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE			
shtim	http://www.1point3acres.com/bbs/thread-94192-1-1.html		Fall	2014.0	MS	AD	University of Michigan	Stat/Biostat			
???Joyce	http://www.1point3acres.com/bbs/thread-93237-1-1.html		Fall	2014.0	MS	AD	University of Michigan	IEOR, Ind& Oper Eng MS			15/211
pswpswpsw	http://www.1point3acres.com/bbs/thread-92848-1-1.html		Fall	2014.0	MS	AD	University of Michigan	ME			
Sakuraguoqi	http://www.1point3acres.com/bbs/thread-87015-1-1.html		Fall	2014.0	MS	WaitingList	University of Michigan	Stat/Biostat			
yyldzxx	http://www.1point3acres.com/bbs/thread-93624-1-1.html		Fall	2014.0	MS	WaitingList	University of Michigan	Stat/Biostat			
berserker888	http://www.1point3acres.com/bbs/thread-84138-1-1.html		Fall	2014.0	MS	AD	University of Michigan	Stat/Biostat, Applied Stat			
sunwalker	http://www.1point3acres.com/bbs/thread-93587-1-1.html		Fall	2014.0	PhD	WaitingList	University of Michigan	Math/AppliedMath, AIM			
chendanlan	http://www.1point3acres.com/bbs/thread-93825-1-1.html	3.5	Fall	2014.0	PhD	Rej	University of Michigan	EE			
1053036	http://www.1point3acres.com/bbs/thread-93673-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE, EE			30/211
sjtuLYK	http://www.1point3acres.com/bbs/thread-93152-1-1.html	3.5	Fall	2014.0	MS	AD	University of Michigan	CS, CS			
felicitia	http://www.1point3acres.com/bbs/thread-92744-1-1.html		Fall	2014.0	PhD	Rej	University of Michigan	CS			
tommyvan	http://www.1point3acres.com/bbs/thread-89311-1-1.html	3.8	Fall	2014.0	MS	Rej	University of Michigan	EE, EECS			
bcnof	http://www.1point3acres.com/bbs/thread-93574-1-1.html		Fall	2014.0	PhD	Rej	University of Michigan	CS			
ldy85220866	http://www.1point3acres.com/bbs/thread-92172-1-1.html		Fall	2014.0	MS	AD	University of Michigan	CS			
walrus	http://www.1point3acres.com/bbs/thread-93532-1-1.html	3.5	Fall	2014.0	MS	Rej	University of Michigan	CS			
zhtiansweet	http://www.1point3acres.com/bbs/thread-93480-1-1.html		Fall	2014.0	PhD	Rej	University of Michigan	CS			
???	http://www.1point3acres.com/bbs/thread-92841-1-1.html		Fall	2014.0	PhD	Rej	University of Michigan	ME			
Lexixcy	http://www.1point3acres.com/bbs/thread-93304-1-1.html		Fall	2014.0	MS	AD	University of Michigan	IEOR, IOE			
wmy5	http://www.1point3acres.com/bbs/thread-91422-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE			
hancle	http://www.1point3acres.com/bbs/thread-93383-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE, EECS			
Lakewood	http://www.1point3acres.com/bbs/thread-92824-1-1.html		Fall	2014.0			University of Michigan	ME			
remyshi	http://www.1point3acres.com/bbs/thread-93133-1-1.html		Fall	2014.0	MS	AD	University of Michigan	IEOR			15/211
happyjie1989	http://www.1point3acres.com/bbs/thread-92883-1-1.html		Fall	2014.0	PhD	Rej	University of Michigan	ME			
photons	http://www.1point3acres.com/bbs/thread-92925-1-1.html		Fall	2014.0	PhD	Rej	University of Michigan	EE			15/211
?????	http://www.1point3acres.com/bbs/thread-92709-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE			15/211
jjwqf	http://www.1point3acres.com/bbs/thread-92688-1-1.html	8.6	Fall	2014.0	MS	Rej	University of Michigan	CS	157+170+3.0	97?S23?	30/211
?????	http://www.1point3acres.com/bbs/thread-92832-1-1.html	8.2	Fall	2014.0	MS	AD	University of Michigan	ME	320+3	104 22	15/211
lxx9293	http://www.1point3acres.com/bbs/thread-92704-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	CS			
hbgjy	http://www.1point3acres.com/bbs/thread-93003-1-1.html		Fall	2014.0	MS	AD	University of Michigan	Other, Aerospace Engineering			
zyy6799	http://www.1point3acres.com/bbs/thread-92985-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE			
celia0417	http://www.1point3acres.com/bbs/thread-92734-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	CS			
hybur	http://www.1point3acres.com/bbs/thread-92737-1-1.html	3.8	Fall	2014.0	MS	Rej	University of Michigan	CS	verbal??150????????????	??100????????????	30/211
Anchor	http://www.1point3acres.com/bbs/thread-92943-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE			
lonelyowl	http://www.1point3acres.com/bbs/thread-92764-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE			
????	http://www.1point3acres.com/bbs/thread-92204-1-1.html	6.4	Fall	2014.0	MS	AD	University of Michigan	EE			
8.78112146E8	http://www.1point3acres.com/bbs/thread-92718-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	CS			
oreki47	http://www.1point3acres.com/bbs/thread-92814-1-1.html		Fall	2014.0	MS	AD	University of Michigan	ME			
yls0327	http://www.1point3acres.com/bbs/thread-92701-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	CS			
WXBrandon2010	http://www.1point3acres.com/bbs/thread-92745-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	CS			
jalapao	http://www.1point3acres.com/bbs/thread-92781-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	CS			30/211
tiantianup	http://www.1point3acres.com/bbs/thread-92776-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE, EE:S	324	103	15/211
lxr	http://www.1point3acres.com/bbs/thread-92679-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE			
whjlalala	http://www.1point3acres.com/bbs/thread-92105-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE			
yyoung	http://www.1point3acres.com/bbs/thread-92767-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE			
Arien	http://www.1point3acres.com/bbs/thread-92763-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE, EE:S			
NEO_FISH	http://www.1point3acres.com/bbs/thread-92703-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE			
dshang	http://www.1point3acres.com/bbs/thread-92582-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE			15/211
williamwjs	http://www.1point3acres.com/bbs/thread-92129-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE			
Shirley?	http://www.1point3acres.com/bbs/thread-92211-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE			
lucie19920522	http://www.1point3acres.com/bbs/thread-92166-1-1.html	3.7	Fall	2014.0	MS	AD	University of Michigan	EE			
winordie	http://www.1point3acres.com/bbs/thread-92301-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	CE, ce, upenn ce, ufl ce			
???ipa	http://www.1point3acres.com/bbs/thread-92213-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	ME, ME			
????29?	http://www.1point3acres.com/bbs/thread-92121-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE, EE			
hclmovie	http://www.1point3acres.com/bbs/thread-92107-1-1.html		Fall	2014.0	MS	AD	University of Michigan	EE, ad, OSU&rej			15/211
RafeMccawley	http://www.1point3acres.com/bbs/thread-91749-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	ME			
lyt1834	http://www.1point3acres.com/bbs/thread-89816-1-1.html		Fall	2014.0	PhD	Rej	University of Michigan	EE			
4.9481799E7	http://www.1point3acres.com/bbs/thread-91625-1-1.html		Fall	2014.0	MS	Rej	University of Michigan	EE			
lsydd489	http://www.1point3acres.com/bbs/thread-184788-1-1.html		Fall	2016.0	MS	Rej	University of Michigan	Stat/Biostat			30/211
Snoooooooooopy	http://www.1point3acres.com/bbs/thread-184500-1-1.html		Fall	2016.0	MS	Rej	University of Michigan	MFE/Fin/FinMath			
lilf5	http://www.1point3acres.com/bbs/thread-183522-1-1.html		Fall	2016.0	MS	AD	University of Michigan	MFE/Fin/FinMath			15/211
wan_yin	http://www.1point3acres.com/bbs/thread-182962-1-1.html		Fall	2016.0	MS	AD	University of Michigan	IEOR			
chenzhihong001	http://www.1point3acres.com/bbs/thread-183331-1-1.html		Fall	2016.0	MS	Offer	University of Michigan	MFE/Fin/FinMath			15/211
dwt585	http://www.1point3acres.com/bbs/thread-183726-1-1.html		Fall	2016.0	MS	AD	University of Michigan	EE			
EnchantedOne	http://www.1point3acres.com/bbs/thread-183834-1-1.html	3.8	Fall	2016.0	MS	AD	University of Michigan	EE	150+170+3.0	99?22?	15/211
agenhcx	http://www.1point3acres.com/bbs/thread-170832-1-1.html		Fall	2016.0	MS	AD	University of Michigan	Stat/Biostat, Biostat			
xieyt	http://www.1point3acres.com/bbs/thread-183792-1-1.html	3.6	Fall	2016.0	MS	AD	University of Michigan	EE	324+4	103	15/211
yudibangbangda	http://www.1point3acres.com/bbs/thread-183960-1-1.html	3.8	Fall	2016.0	MS	AD	University of Michigan	IEOR			
???	http://www.1point3acres.com/bbs/thread-182678-1-1.html		Fall	2016.0	MS	AD	University of Michigan	IEOR, ieor 			30/211
????	http://www.1point3acres.com/bbs/thread-183994-1-1.html		Fall	2016.0	MS	AD	University of Michigan	MIS			
Simonzz	http://www.1point3acres.com/bbs/thread-179277-1-1.html		Fall	2016.0	MS	AD	University of Michigan	EE	322	102	15/211
xingy12	http://www.1point3acres.com/bbs/thread-183995-1-1.html		Fall	2016.0	PhD	AD	University of Michigan	CS			
ClaraChange	http://www.1point3acres.com/bbs/thread-183398-1-1.html	3.7	Fall	2016.0	MS	AD	University of Michigan	IEOR			
guagua_MEMS	http://www.1point3acres.com/bbs/thread-183857-1-1.html		Fall	2016.0	MS	AD	University of Michigan	EE			30/211
jade333	http://www.1point3acres.com/bbs/thread-183825-1-1.html	3.1	Fall	2016.0	MS	AD	University of Michigan	MIS	321+4	105	30/211
xieyt	http://www.1point3acres.com/bbs/thread-183791-1-1.html	3.6	Fall	2016.0	MS	AD	University of Michigan	Other	324+4	103	15/211
hao1234	http://www.1point3acres.com/bbs/thread-183729-1-1.html		Fall	2016.0	MS	AD	University of Michigan	EE, EE			
uestc_songwy	http://www.1point3acres.com/bbs/thread-172875-1-1.html	3.8	Fall	2016.0	MS	AD	University of Michigan	EE, ECE			
bruceliux	http://www.1point3acres.com/bbs/thread-183730-1-1.html		Fall	2012.0	MS	AD	University of Michigan	EE			
bringbaby	http://www.1point3acres.com/bbs/thread-183698-1-1.html		Fall	2016.0	MS	AD	University of Michigan	MIS, HCI			
zhaotong0312	http://www.1point3acres.com/bbs/thread-183693-1-1.html	8.2	Fall	2016.0	MS	AD	University of Michigan	EE, ECE	150+167+3.0	97	30/211
Xiao_C	http://www.1point3acres.com/bbs/thread-183718-1-1.html		Fall	2016.0	MS	AD	University of Michigan	EE			
ARUI35	http://www.1point3acres.com/bbs/thread-183717-1-1.html		Fall	2016.0	MS	AD	University of Michigan	EE			
Sarah_Zhou	http://www.1point3acres.com/bbs/thread-183696-1-1.html		Fall	2016.0	MS	AD	University of Michigan	EE			
azo409	http://www.1point3acres.com/bbs/thread-183703-1-1.html		Fall	2016.0	MS	AD	University of Michigan	MIS, msi			
slothOn	http://www.1point3acres.com/bbs/thread-183591-1-1.html		Fall	2016.0	MS	Rej	University of Michigan	CS			
????	http://www.1point3acres.com/bbs/thread-181818-1-1.html		Fall	2016.0	MS	Rej	University of Michigan	MIS, MSI			
Vie	http://www.1point3acres.com/bbs/thread-183520-1-1.html		Fall	2016.0	MS	AD	University of Michigan	CivilEng, infrastructure system			15/211
cindyzpc	http://www.1point3acres.com/bbs/thread-183284-1-1.html		Fall	2016.0	MS	Rej	University of Michigan	EE			
